GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2012-06-21,41100405,Final,1610612748,1610612760,2011,1610612748,121.0,0.519,0.818,0.5379999999999999,25.0,41.0,1610612760,106.0,0.414,0.885,0.3929999999999999,19.0,38.0,1
2012-06-19,41100404,Final,1610612748,1610612760,2011,1610612748,104.0,0.481,0.72,0.385,19.0,40.0,1610612760,98.0,0.488,0.938,0.188,13.0,35.0,1
2012-06-17,41100403,Final,1610612748,1610612760,2011,1610612748,91.0,0.3779999999999999,0.8859999999999999,0.308,13.0,45.0,1610612760,85.0,0.429,0.625,0.222,11.0,38.0,1
2012-06-14,41100402,Final,1610612760,1610612748,2011,1610612760,96.0,0.43,0.731,0.346,14.0,36.0,1610612748,100.0,0.474,0.88,0.429,13.0,40.0,0
2012-06-12,41100401,Final,1610612760,1610612748,2011,1610612760,105.0,0.519,0.741,0.294,22.0,43.0,1610612748,94.0,0.462,0.778,0.421,20.0,35.0,1
2012-06-09,41100307,Final,1610612748,1610612738,2011,1610612748,101.0,0.514,0.741,0.346,16.0,38.0,1610612738,88.0,0.467,0.8,0.316,19.0,33.0,1
2012-06-07,41100306,Final,1610612738,1610612748,2011,1610612738,79.0,0.4270000000000001,0.7,0.071,14.0,34.0,1610612748,98.0,0.487,0.773,0.4379999999999999,15.0,44.0,0
2012-06-06,41100316,Final,1610612760,1610612759,2011,1610612760,107.0,0.5,0.8059999999999999,0.556,18.0,42.0,1610612759,99.0,0.44,0.778,0.423,20.0,34.0,1
2012-06-05,41100305,Final,1610612748,1610612738,2011,1610612748,90.0,0.39,0.76,0.2689999999999999,13.0,49.0,1610612738,94.0,0.407,0.815,0.4,19.0,39.0,0
2012-06-04,41100315,Final,1610612759,1610612760,2011,1610612759,103.0,0.4589999999999999,0.8390000000000001,0.375,23.0,42.0,1610612760,108.0,0.5,0.87,0.381,22.0,34.0,0
2012-06-03,41100304,Final,1610612738,1610612748,2011,1610612738,93.0,0.412,0.7,0.3329999999999999,22.0,39.0,1610612748,91.0,0.425,0.708,0.316,20.0,40.0,1
2012-06-02,41100314,Final,1610612760,1610612759,2011,1610612760,109.0,0.564,0.762,0.385,27.0,41.0,1610612759,103.0,0.5,0.625,0.478,17.0,31.0,1
2012-06-01,41100303,Final,1610612738,1610612748,2011,1610612738,101.0,0.5,0.769,0.294,16.0,44.0,1610612748,91.0,0.494,0.5,0.294,20.0,32.0,1
2012-05-31,41100313,Final,1610612760,1610612759,2011,1610612760,102.0,0.455,0.941,0.273,23.0,44.0,1610612759,82.0,0.395,0.733,0.423,18.0,41.0,1
2012-05-30,41100302,Final,1610612748,1610612738,2011,1610612748,115.0,0.446,0.66,0.385,24.0,42.0,1610612738,111.0,0.494,0.897,0.313,15.0,42.0,1
2012-05-29,41100312,Final,1610612759,1610612760,2011,1610612759,120.0,0.551,0.657,0.423,27.0,41.0,1610612760,111.0,0.42,0.8059999999999999,0.471,19.0,40.0,1
2012-05-28,41100301,Final,1610612748,1610612738,2011,1610612748,93.0,0.5,0.696,0.2,17.0,48.0,1610612738,79.0,0.395,0.524,0.286,19.0,33.0,1
2012-05-27,41100311,Final,1610612759,1610612760,2011,1610612759,101.0,0.4579999999999999,0.68,0.3329999999999999,22.0,50.0,1610612760,98.0,0.422,0.826,0.391,18.0,43.0,1
2012-05-26,41100217,Final,1610612738,1610612755,2011,1610612738,85.0,0.425,0.909,0.176,17.0,44.0,1610612755,75.0,0.35,0.7,0.278,15.0,45.0,1
