GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2022-06-16,42100406,Final,1610612738,1610612744,2021,1610612738,90.0,0.425,0.917,0.393,27.0,41.0,1610612744,103.0,0.413,1.0,0.413,27.0,44.0,0
2022-06-13,42100405,Final,1610612744,1610612738,2021,1610612744,104.0,0.466,0.867,0.225,23.0,39.0,1610612738,94.0,0.413,0.677,0.344,18.0,47.0,1
2022-06-10,42100404,Final,1610612738,1610612744,2021,1610612738,97.0,0.4,0.737,0.395,22.0,42.0,1610612744,107.0,0.44,0.8,0.349,20.0,55.0,0
2022-06-08,42100403,Final,1610612738,1610612744,2021,1610612738,116.0,0.483,0.708,0.371,28.0,47.0,1610612744,100.0,0.462,0.867,0.375,22.0,31.0,1
2022-06-05,42100402,Final,1610612744,1610612738,2021,1610612744,107.0,0.453,0.7,0.405,25.0,42.0,1610612738,88.0,0.375,0.765,0.405,24.0,43.0,1
2022-06-02,42100401,Final,1610612744,1610612738,2021,1610612744,108.0,0.443,0.733,0.422,24.0,39.0,1610612738,120.0,0.506,0.813,0.512,33.0,39.0,0
2022-05-29,42100307,Final,1610612748,1610612738,2021,1610612748,96.0,0.42,0.667,0.2,16.0,44.0,1610612738,100.0,0.412,0.792,0.344,22.0,51.0,0
2022-05-27,42100306,Final,1610612738,1610612748,2021,1610612738,103.0,0.444,0.903,0.333,22.0,34.0,1610612748,111.0,0.462,0.96,0.429,25.0,37.0,0
2022-05-26,42100315,Final,1610612744,1610612742,2021,1610612744,120.0,0.511,1.0,0.389,36.0,51.0,1610612742,110.0,0.451,0.76,0.405,22.0,34.0,1
2022-05-25,42100305,Final,1610612748,1610612738,2021,1610612748,80.0,0.319,0.929,0.156,14.0,49.0,1610612738,93.0,0.465,0.739,0.303,24.0,46.0,0
2022-05-24,42100314,Final,1610612742,1610612744,2021,1610612742,119.0,0.5,0.773,0.465,30.0,45.0,1610612744,109.0,0.488,0.654,0.357,26.0,42.0,1
2022-05-23,42100304,Final,1610612738,1610612748,2021,1610612738,102.0,0.397,0.842,0.235,21.0,60.0,1610612748,82.0,0.333,0.571,0.389,22.0,39.0,1
2022-05-22,42100313,Final,1610612742,1610612744,2021,1610612742,100.0,0.4,0.794,0.289,18.0,33.0,1610612744,109.0,0.469,0.88,0.344,28.0,47.0,0
