GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2015-06-16,41400406,Final,1610612739,1610612744,2014,1610612739,97.0,0.39,0.6920000000000001,0.231,14.0,56.0,1610612744,105.0,0.435,0.621,0.382,28.0,39.0,0
2015-06-14,41400405,Final,1610612744,1610612739,2014,1610612744,104.0,0.48,0.588,0.462,25.0,43.0,1610612739,91.0,0.395,0.7140000000000001,0.3429999999999999,17.0,37.0,1
2015-06-11,41400404,Final,1610612739,1610612744,2014,1610612739,82.0,0.33,0.7140000000000001,0.148,16.0,49.0,1610612744,103.0,0.4679999999999999,0.7040000000000001,0.4,24.0,44.0,0
2015-06-09,41400403,Final,1610612739,1610612744,2014,1610612739,96.0,0.461,0.708,0.429,15.0,43.0,1610612744,91.0,0.4,0.583,0.353,21.0,46.0,1
2015-06-07,41400402,Final,1610612744,1610612739,2014,1610612744,93.0,0.3979999999999999,0.76,0.2289999999999999,16.0,45.0,1610612739,95.0,0.322,0.7,0.3329999999999999,14.0,55.0,0
2015-06-04,41400401,Final,1610612744,1610612739,2014,1610612744,108.0,0.4429999999999999,0.909,0.37,24.0,48.0,1610612739,100.0,0.415,0.684,0.29,19.0,45.0,1
2015-05-27,41400315,Final,1610612744,1610612745,2014,1610612744,104.0,0.407,0.677,0.31,25.0,59.0,1610612745,90.0,0.351,0.75,0.208,16.0,39.0,1
2015-05-26,41400304,Final,1610612739,1610612737,2014,1610612739,118.0,0.494,0.633,0.419,23.0,56.0,1610612737,88.0,0.424,0.611,0.156,22.0,39.0,1
2015-05-25,41400314,Final,1610612745,1610612744,2014,1610612745,128.0,0.5660000000000001,0.581,0.531,22.0,46.0,1610612744,115.0,0.4539999999999999,0.5379999999999999,0.435,26.0,47.0,1
2015-05-24,41400303,Final,1610612739,1610612737,2014,1610612739,114.0,0.412,0.69,0.389,24.0,56.0,1610612737,111.0,0.409,0.875,0.3670000000000001,20.0,42.0,1
2015-05-23,41400313,Final,1610612745,1610612744,2014,1610612745,80.0,0.337,0.613,0.2,15.0,39.0,1610612744,115.0,0.4539999999999999,0.8,0.3929999999999999,26.0,60.0,0
2015-05-22,41400302,Final,1610612737,1610612739,2014,1610612737,82.0,0.418,0.769,0.231,15.0,39.0,1610612739,94.0,0.434,0.615,0.4,17.0,47.0,0
2015-05-21,41400312,Final,1610612744,1610612745,2014,1610612744,99.0,0.532,0.6920000000000001,0.3329999999999999,31.0,39.0,1610612745,98.0,0.4639999999999999,0.684,0.304,20.0,39.0,1
2015-05-20,41400301,Final,1610612737,1610612739,2014,1610612737,89.0,0.442,0.7390000000000001,0.174,19.0,37.0,1610612739,97.0,0.44,0.65,0.385,20.0,49.0,0
2015-05-19,41400311,Final,1610612744,1610612745,2014,1610612744,110.0,0.467,0.636,0.345,27.0,43.0,1610612745,106.0,0.465,0.643,0.364,27.0,47.0,1
2015-05-17,41400237,Final,1610612745,1610612746,2014,1610612745,113.0,0.449,0.7559999999999999,0.4,22.0,40.0,1610612746,100.0,0.446,0.647,0.25,23.0,48.0,1
2015-05-15,41400206,Final,1610612764,1610612737,2014,1610612764,91.0,0.366,0.76,0.222,19.0,55.0,1610612737,94.0,0.429,0.737,0.296,20.0,47.0,0
2015-05-15,41400226,Final,1610612763,1610612744,2014,1610612763,95.0,0.374,0.767,0.25,21.0,43.0,1610612744,108.0,0.506,0.7859999999999999,0.469,27.0,47.0,0
2015-05-14,41400216,Final,1610612741,1610612739,2014,1610612741,73.0,0.375,0.9,0.2,17.0,32.0,1610612739,94.0,0.418,0.8,0.444,20.0,53.0,0
2015-05-14,41400236,Final,1610612746,1610612745,2014,1610612746,107.0,0.418,0.75,0.233,19.0,41.0,1610612745,119.0,0.425,0.6809999999999999,0.406,19.0,60.0,0
2015-05-13,41400205,Final,1610612737,1610612764,2014,1610612737,82.0,0.41,0.818,0.2269999999999999,21.0,50.0,1610612764,81.0,0.375,0.688,0.235,20.0,46.0,1
2015-05-13,41400225,Final,1610612744,1610612763,2014,1610612744,98.0,0.469,0.8,0.467,28.0,44.0,1610612763,78.0,0.3979999999999999,0.8,0.267,21.0,43.0,1
2015-05-12,41400215,Final,1610612739,1610612741,2014,1610612739,106.0,0.506,0.72,0.3329999999999999,19.0,41.0,1610612741,101.0,0.395,0.929,0.28,20.0,40.0,1
2015-05-12,41400235,Final,1610612745,1610612746,2014,1610612745,124.0,0.541,0.605,0.31,29.0,58.0,1610612746,103.0,0.418,0.581,0.257,22.0,39.0,1
2015-05-11,41400204,Final,1610612764,1610612737,2014,1610612764,101.0,0.447,0.765,0.462,21.0,41.0,1610612737,106.0,0.471,0.789,0.474,30.0,37.0,0
2015-05-11,41400224,Final,1610612763,1610612744,2014,1610612763,84.0,0.375,0.778,0.222,24.0,49.0,1610612744,101.0,0.475,0.688,0.424,22.0,45.0,0
2015-05-10,41400214,Final,1610612741,1610612739,2014,1610612741,84.0,0.36,0.917,0.429,12.0,40.0,1610612739,86.0,0.387,0.958,0.2,16.0,44.0,0
2015-05-10,41400234,Final,1610612746,1610612745,2014,1610612746,128.0,0.494,0.5870000000000001,0.419,27.0,51.0,1610612745,95.0,0.41,0.5,0.429,20.0,47.0,1
2015-05-09,41400203,Final,1610612764,1610612737,2014,1610612764,103.0,0.474,0.655,0.357,27.0,43.0,1610612737,101.0,0.444,0.759,0.304,23.0,38.0,1
2015-05-09,41400223,Final,1610612763,1610612744,2014,1610612763,99.0,0.451,0.87,0.313,21.0,44.0,1610612744,89.0,0.4320000000000001,0.679,0.231,20.0,39.0,1
2015-05-08,41400213,Final,1610612741,1610612739,2014,1610612741,99.0,0.3779999999999999,0.862,0.286,17.0,54.0,1610612739,96.0,0.39,0.947,0.412,23.0,39.0,1
2015-05-08,41400233,Final,1610612746,1610612745,2014,1610612746,124.0,0.5539999999999999,0.826,0.4479999999999999,26.0,50.0,1610612745,99.0,0.3979999999999999,0.581,0.3329999999999999,21.0,43.0,1
2015-05-06,41400212,Final,1610612739,1610612741,2014,1610612739,106.0,0.446,0.69,0.462,19.0,45.0,1610612741,91.0,0.405,0.8,0.318,20.0,37.0,1
2015-05-06,41400232,Final,1610612745,1610612746,2014,1610612745,115.0,0.425,0.6559999999999999,0.192,20.0,54.0,1610612746,109.0,0.4529999999999999,0.7809999999999999,0.24,20.0,40.0,1
2015-05-05,41400202,Final,1610612737,1610612764,2014,1610612737,106.0,0.435,0.88,0.345,30.0,44.0,1610612764,90.0,0.4270000000000001,0.5710000000000001,0.545,21.0,40.0,1
2015-05-05,41400222,Final,1610612744,1610612763,2014,1610612744,90.0,0.419,0.7859999999999999,0.231,16.0,45.0,1610612763,97.0,0.446,0.9,0.3329999999999999,19.0,39.0,0
2015-05-04,41400211,Final,1610612739,1610612741,2014,1610612739,92.0,0.42,0.895,0.2689999999999999,17.0,39.0,1610612741,99.0,0.5,0.563,0.556,23.0,42.0,0
2015-05-04,41400231,Final,1610612745,1610612746,2014,1610612745,101.0,0.452,0.583,0.3329999999999999,24.0,35.0,1610612746,117.0,0.488,0.733,0.419,31.0,42.0,0
2015-05-03,41400201,Final,1610612737,1610612764,2014,1610612737,98.0,0.3779999999999999,0.7859999999999999,0.342,27.0,52.0,1610612764,104.0,0.418,0.8640000000000001,0.36,18.0,54.0,0
2015-05-03,41400221,Final,1610612744,1610612763,2014,1610612744,101.0,0.506,0.667,0.4639999999999999,26.0,39.0,1610612763,86.0,0.452,0.773,0.25,24.0,37.0,1
2015-05-02,41400167,Final,1610612746,1610612759,2014,1610612746,111.0,0.526,0.68,0.519,26.0,43.0,1610612759,109.0,0.483,0.65,0.4,26.0,46.0,1
2015-05-01,41400106,Final,1610612751,1610612737,2014,1610612751,87.0,0.365,0.75,0.304,20.0,44.0,1610612737,111.0,0.506,0.8,0.406,34.0,45.0,0
2015-04-30,41400126,Final,1610612749,1610612741,2014,1610612749,66.0,0.3289999999999999,0.632,0.211,17.0,41.0,1610612741,120.0,0.511,0.813,0.5,31.0,50.0,0
2015-04-30,41400166,Final,1610612759,1610612746,2014,1610612759,96.0,0.434,0.5710000000000001,0.429,26.0,44.0,1610612746,102.0,0.475,0.71,0.222,22.0,43.0,0
2015-04-29,41400105,Final,1610612737,1610612751,2014,1610612737,107.0,0.482,0.7,0.3939999999999999,25.0,43.0,1610612751,97.0,0.474,0.867,0.455,20.0,35.0,1
2015-04-29,41400175,Final,1610612763,1610612757,2014,1610612763,99.0,0.416,0.8,0.071,17.0,56.0,1610612757,93.0,0.402,0.737,0.3939999999999999,13.0,38.0,1
2015-04-28,41400155,Final,1610612745,1610612742,2014,1610612745,103.0,0.451,0.528,0.3229999999999999,22.0,53.0,1610612742,94.0,0.38,0.76,0.192,21.0,47.0,1
2015-04-28,41400165,Final,1610612746,1610612759,2014,1610612746,107.0,0.465,0.619,0.071,22.0,46.0,1610612759,111.0,0.444,0.757,0.478,21.0,47.0,0
2015-04-27,41400104,Final,1610612751,1610612737,2014,1610612751,120.0,0.479,0.667,0.452,25.0,40.0,1610612737,115.0,0.484,0.667,0.3939999999999999,27.0,55.0,1
