GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2011-06-12,41000406,Final,1610612748,1610612742,2010,1610612748,95.0,0.472,0.606,0.304,20.0,39.0,1610612742,105.0,0.5,0.667,0.423,19.0,40.0,0
2011-06-09,41000405,Final,1610612742,1610612748,2010,1610612742,112.0,0.565,0.778,0.684,23.0,26.0,1610612748,103.0,0.529,0.8079999999999999,0.4,25.0,36.0,1
2011-06-07,41000404,Final,1610612742,1610612748,2010,1610612742,86.0,0.397,0.8,0.211,13.0,41.0,1610612748,83.0,0.4270000000000001,0.708,0.143,19.0,44.0,1
2011-06-05,41000403,Final,1610612742,1610612748,2010,1610612742,86.0,0.4,0.815,0.381,18.0,42.0,1610612748,88.0,0.436,0.8,0.421,20.0,36.0,0
2011-06-02,41000402,Final,1610612748,1610612742,2010,1610612748,93.0,0.466,0.667,0.3,13.0,30.0,1610612742,95.0,0.48,0.81,0.353,18.0,41.0,0
2011-05-31,41000401,Final,1610612748,1610612742,2010,1610612748,92.0,0.3879999999999999,0.731,0.4579999999999999,20.0,46.0,1610612742,84.0,0.373,0.7809999999999999,0.409,18.0,36.0,1
2011-05-26,41000305,Final,1610612741,1610612748,2010,1610612741,80.0,0.358,0.7140000000000001,0.318,18.0,45.0,1610612748,83.0,0.3939999999999999,0.758,0.4,12.0,42.0,0
2011-05-25,41000315,Final,1610612742,1610612760,2010,1610612742,100.0,0.41,0.861,0.25,19.0,44.0,1610612760,96.0,0.4270000000000001,0.84,0.313,16.0,49.0,1
2011-05-24,41000304,Final,1610612748,1610612741,2010,1610612748,101.0,0.4270000000000001,0.8420000000000001,0.385,12.0,41.0,1610612741,93.0,0.402,0.773,0.25,20.0,42.0,1
2011-05-23,41000314,Final,1610612760,1610612742,2010,1610612760,105.0,0.467,0.76,0.154,23.0,55.0,1610612742,112.0,0.4320000000000001,0.872,0.32,16.0,33.0,0
2011-05-22,41000303,Final,1610612748,1610612741,2010,1610612748,96.0,0.507,0.862,0.3329999999999999,20.0,32.0,1610612741,85.0,0.416,0.762,0.417,15.0,41.0,1
2011-05-21,41000313,Final,1610612760,1610612742,2010,1610612760,87.0,0.365,0.889,0.059,11.0,45.0,1610612742,93.0,0.439,0.778,0.3329999999999999,21.0,37.0,0
2011-05-19,41000312,Final,1610612742,1610612760,2010,1610612742,100.0,0.4379999999999999,0.875,0.3329999999999999,18.0,37.0,1610612760,106.0,0.557,0.8079999999999999,0.389,17.0,38.0,0
2011-05-18,41000302,Final,1610612741,1610612748,2010,1610612741,75.0,0.341,0.615,0.15,15.0,41.0,1610612748,85.0,0.471,0.75,0.231,18.0,45.0,0
2011-05-17,41000311,Final,1610612742,1610612760,2010,1610612742,121.0,0.534,0.944,0.391,22.0,33.0,1610612760,112.0,0.472,0.86,0.4379999999999999,19.0,35.0,1
2011-05-15,41000227,Final,1610612760,1610612763,2010,1610612760,105.0,0.481,0.87,0.3929999999999999,25.0,44.0,1610612763,90.0,0.3979999999999999,0.789,0.3329999999999999,13.0,39.0,1
2011-05-15,41000301,Final,1610612741,1610612748,2010,1610612741,103.0,0.4370000000000001,0.85,0.476,23.0,45.0,1610612748,82.0,0.471,1.0,0.375,11.0,33.0,1
2011-05-13,41000226,Final,1610612763,1610612760,2010,1610612763,95.0,0.434,0.818,0.313,20.0,41.0,1610612760,83.0,0.419,0.708,0.16,15.0,41.0,1
2011-05-12,41000206,Final,1610612737,1610612741,2010,1610612737,73.0,0.365,0.72,0.091,14.0,35.0,1610612741,93.0,0.532,0.8,0.231,34.0,35.0,0
2011-05-11,41000215,Final,1610612748,1610612738,2010,1610612748,97.0,0.4639999999999999,0.684,0.368,13.0,38.0,1610612738,87.0,0.493,0.7,0.467,15.0,30.0,1
2011-05-11,41000225,Final,1610612760,1610612763,2010,1610612760,99.0,0.474,0.762,0.45,22.0,50.0,1610612763,72.0,0.359,0.609,0.25,15.0,33.0,1
2011-05-10,41000205,Final,1610612741,1610612737,2010,1610612741,95.0,0.486,0.75,0.286,21.0,37.0,1610612737,83.0,0.479,0.8240000000000001,0.083,20.0,33.0,1
2011-05-09,41000214,Final,1610612738,1610612748,2010,1610612738,90.0,0.429,0.862,0.313,15.0,28.0,1610612748,98.0,0.4429999999999999,0.893,0.231,10.0,45.0,0
2011-05-09,41000224,Final,1610612763,1610612760,2010,1610612763,123.0,0.36,0.925,0.261,24.0,55.0,1610612760,133.0,0.4529999999999999,0.84,0.208,16.0,54.0,0
2011-05-08,41000234,Final,1610612742,1610612747,2010,1610612742,122.0,0.603,0.737,0.625,32.0,40.0,1610612747,86.0,0.3779999999999999,0.731,0.208,16.0,39.0,1
2011-05-08,41000204,Final,1610612737,1610612741,2010,1610612737,100.0,0.494,0.8,0.364,23.0,36.0,1610612741,88.0,0.41,0.778,0.188,19.0,37.0,1
2011-05-07,41000223,Final,1610612763,1610612760,2010,1610612763,101.0,0.3779999999999999,0.682,0.3,17.0,55.0,1610612760,93.0,0.366,0.913,0.19,19.0,53.0,1
2011-05-07,41000213,Final,1610612738,1610612748,2010,1610612738,97.0,0.5,0.8240000000000001,0.5,27.0,39.0,1610612748,81.0,0.425,0.737,0.217,20.0,36.0,1
2011-05-06,41000203,Final,1610612737,1610612741,2010,1610612737,82.0,0.471,0.6,0.1669999999999999,18.0,34.0,1610612741,99.0,0.4679999999999999,0.833,0.5,18.0,47.0,0
2011-05-06,41000233,Final,1610612742,1610612747,2010,1610612742,98.0,0.4629999999999999,0.828,0.414,22.0,39.0,1610612747,92.0,0.476,0.7859999999999999,0.231,19.0,37.0,1
2011-05-04,41000202,Final,1610612741,1610612737,2010,1610612741,86.0,0.3929999999999999,0.833,0.2269999999999999,19.0,58.0,1610612737,73.0,0.3379999999999999,0.75,0.231,14.0,39.0,1
2011-05-04,41000232,Final,1610612747,1610612742,2010,1610612747,81.0,0.41,0.55,0.1,18.0,44.0,1610612742,93.0,0.42,0.81,0.32,20.0,39.0,0
2011-05-03,41000212,Final,1610612748,1610612738,2010,1610612748,102.0,0.4529999999999999,0.75,0.4379999999999999,15.0,44.0,1610612738,91.0,0.43,0.773,0.545,18.0,38.0,1
2011-05-03,41000222,Final,1610612760,1610612763,2010,1610612760,111.0,0.528,0.818,0.5710000000000001,17.0,34.0,1610612763,102.0,0.4429999999999999,0.8240000000000001,0.364,19.0,38.0,1
2011-05-02,41000201,Final,1610612741,1610612737,2010,1610612741,95.0,0.446,0.813,0.444,21.0,37.0,1610612737,103.0,0.513,0.8,0.5379999999999999,20.0,38.0,0
2011-05-02,41000231,Final,1610612747,1610612742,2010,1610612747,94.0,0.429,0.85,0.263,21.0,44.0,1610612742,96.0,0.494,0.818,0.45,30.0,40.0,0
2011-05-01,41000221,Final,1610612760,1610612763,2010,1610612760,101.0,0.449,0.7809999999999999,0.429,16.0,42.0,1610612763,114.0,0.494,0.821,0.375,21.0,45.0,0
2011-05-01,41000211,Final,1610612748,1610612738,2010,1610612748,99.0,0.471,0.813,0.474,17.0,39.0,1610612738,90.0,0.4270000000000001,0.778,0.5,18.0,39.0,1
2011-04-29,41000146,Final,1610612763,1610612759,2010,1610612763,99.0,0.521,0.733,0.111,12.0,43.0,1610612759,91.0,0.435,0.857,0.2269999999999999,15.0,32.0,1
2011-04-28,41000136,Final,1610612737,1610612753,2010,1610612737,84.0,0.392,0.933,0.364,18.0,38.0,1610612753,81.0,0.433,0.818,0.263,14.0,31.0,1
2011-04-28,41000156,Final,1610612740,1610612747,2010,1610612740,80.0,0.429,0.944,0.214,20.0,30.0,1610612747,98.0,0.4589999999999999,0.962,0.357,23.0,43.0,0
2011-04-28,41000166,Final,1610612757,1610612742,2010,1610612757,96.0,0.4429999999999999,0.8079999999999999,0.238,16.0,41.0,1610612742,103.0,0.5,0.8640000000000001,0.3329999999999999,23.0,39.0,0
2011-04-27,41000115,Final,1610612748,1610612755,2010,1610612748,97.0,0.4,0.84,0.4,17.0,47.0,1610612755,91.0,0.47,0.647,0.2,20.0,41.0,1
2011-04-27,41000145,Final,1610612759,1610612763,2010,1610612759,110.0,0.4589999999999999,0.7809999999999999,0.318,23.0,45.0,1610612763,103.0,0.471,0.7829999999999999,0.3,19.0,50.0,1
2011-04-27,41000175,Final,1610612760,1610612743,2010,1610612760,100.0,0.366,0.81,0.25,16.0,51.0,1610612743,97.0,0.462,0.81,0.444,16.0,38.0,1
2011-04-26,41000135,Final,1610612753,1610612737,2010,1610612753,101.0,0.41,0.759,0.423,18.0,48.0,1610612737,76.0,0.362,0.688,0.25,15.0,43.0,1
2011-04-26,41000105,Final,1610612741,1610612754,2010,1610612741,116.0,0.482,0.815,0.452,27.0,38.0,1610612754,89.0,0.392,0.923,0.4379999999999999,14.0,38.0,1
2011-04-26,41000155,Final,1610612747,1610612740,2010,1610612747,106.0,0.493,0.833,0.389,21.0,42.0,1610612740,90.0,0.493,0.667,0.476,21.0,25.0,1
2011-04-25,41000144,Final,1610612763,1610612759,2010,1610612763,104.0,0.506,0.81,0.417,22.0,39.0,1610612759,86.0,0.467,0.7859999999999999,0.278,16.0,37.0,1
2011-04-25,41000165,Final,1610612742,1610612757,2010,1610612742,93.0,0.41,0.743,0.176,22.0,49.0,1610612757,82.0,0.4320000000000001,0.737,0.25,13.0,37.0,1
2011-04-25,41000174,Final,1610612743,1610612760,2010,1610612743,104.0,0.386,0.705,0.474,19.0,44.0,1610612760,101.0,0.4429999999999999,0.774,0.368,17.0,50.0,1
2011-04-24,41000114,Final,1610612755,1610612748,2010,1610612755,86.0,0.405,0.875,0.444,18.0,49.0,1610612748,82.0,0.385,0.81,0.217,14.0,41.0,1
2011-04-24,41000124,Final,1610612752,1610612738,2010,1610612752,89.0,0.341,0.75,0.296,19.0,42.0,1610612738,101.0,0.494,0.75,0.25,24.0,53.0,0
