GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2004-04-14,20301188,Final,1610612746,1610612760,2003,1610612746,87.0,0.423,0.727,0.214,17.0,37.0,1610612760,118.0,0.542,1.0,0.375,32.0,34.0,0
2004-04-14,20301184,Final,1610612759,1610612743,2003,1610612759,93.0,0.424,0.679,0.1,15.0,58.0,1610612743,67.0,0.325,0.611,0.222,11.0,47.0,1
2004-04-14,20301181,Final,1610612754,1610612741,2003,1610612754,101.0,0.42,0.794,0.316,24.0,58.0,1610612741,96.0,0.42,0.667,0.357,20.0,41.0,1
2004-04-14,20301177,Final,1610612764,1610612740,2003,1610612764,78.0,0.375,0.7140000000000001,0.211,13.0,39.0,1610612740,94.0,0.451,0.6,0.364,24.0,48.0,0
2004-04-14,20301179,Final,1610612752,1610612739,2003,1610612752,90.0,0.481,0.7140000000000001,0.4,13.0,42.0,1610612739,100.0,0.488,0.9,0.364,22.0,40.0,0
2004-04-14,20301180,Final,1610612748,1610612751,2003,1610612748,96.0,0.5,0.75,0.3329999999999999,23.0,38.0,1610612751,84.0,0.361,0.7040000000000001,0.294,19.0,42.0,1
2004-04-14,20301186,Final,1610612745,1610612742,2003,1610612745,89.0,0.456,0.5329999999999999,0.429,24.0,50.0,1610612742,92.0,0.408,0.6759999999999999,0.389,22.0,40.0,0
2004-04-14,20301176,Final,1610612738,1610612737,2003,1610612738,137.0,0.517,0.8540000000000001,0.417,26.0,42.0,1610612737,132.0,0.527,0.8,0.429,32.0,40.0,1
2004-04-14,20301189,Final,1610612744,1610612758,2003,1610612744,97.0,0.433,0.647,0.4,23.0,57.0,1610612758,91.0,0.396,0.917,0.421,23.0,46.0,1
2004-04-14,20301187,Final,1610612757,1610612747,2003,1610612757,104.0,0.484,0.667,0.364,28.0,55.0,1610612747,105.0,0.3979999999999999,0.593,0.292,27.0,51.0,0
2004-04-14,20301182,Final,1610612749,1610612761,2003,1610612749,87.0,0.384,0.731,0.182,23.0,48.0,1610612761,89.0,0.4589999999999999,1.0,0.556,18.0,41.0,0
2004-04-14,20301185,Final,1610612762,1610612756,2003,1610612762,84.0,0.4,0.593,0.267,20.0,43.0,1610612756,89.0,0.479,0.609,0.4379999999999999,18.0,39.0,0
2004-04-14,20301178,Final,1610612753,1610612755,2003,1610612753,95.0,0.449,0.815,0.273,16.0,45.0,1610612755,89.0,0.481,0.524,0.143,23.0,32.0,1
2004-04-14,20301183,Final,1610612763,1610612750,2003,1610612763,90.0,0.41,0.828,0.222,20.0,28.0,1610612750,107.0,0.542,0.846,0.583,23.0,42.0,0
2004-04-13,20301175,Final,1610612747,1610612744,2003,1610612747,109.0,0.532,0.815,0.214,22.0,37.0,1610612744,104.0,0.494,0.7829999999999999,0.32,18.0,37.0,1
2004-04-13,20301174,Final,1610612756,1610612746,2003,1610612756,96.0,0.429,0.625,0.5329999999999999,17.0,42.0,1610612746,98.0,0.494,0.667,0.25,22.0,53.0,0
2004-04-13,20301173,Final,1610612742,1610612763,2003,1610612742,110.0,0.524,0.8640000000000001,0.294,21.0,37.0,1610612763,103.0,0.446,0.7859999999999999,0.35,24.0,43.0,1
2004-04-13,20301172,Final,1610612761,1610612765,2003,1610612761,87.0,0.4429999999999999,0.857,0.368,17.0,42.0,1610612765,78.0,0.387,0.76,0.125,19.0,39.0,1
2004-04-12,20301167,Final,1610612750,1610612762,2003,1610612750,104.0,0.484,0.816,0.364,15.0,42.0,1610612762,90.0,0.377,0.875,0.222,22.0,35.0,1
2004-04-12,20301164,Final,1610612737,1610612751,2003,1610612737,129.0,0.588,0.857,0.68,30.0,35.0,1610612751,107.0,0.494,0.7040000000000001,0.429,26.0,38.0,1
2004-04-12,20301165,Final,1610612765,1610612764,2003,1610612765,101.0,0.52,0.938,0.5329999999999999,29.0,42.0,1610612764,79.0,0.377,0.789,0.3,21.0,28.0,1
2004-04-12,20301162,Final,1610612739,1610612749,2003,1610612739,93.0,0.4629999999999999,0.818,0.111,30.0,39.0,1610612749,89.0,0.3879999999999999,0.833,0.375,23.0,47.0,1
2004-04-12,20301161,Final,1610612738,1610612748,2003,1610612738,77.0,0.4,0.818,0.2,13.0,39.0,1610612748,84.0,0.3779999999999999,0.737,0.32,17.0,44.0,0
2004-04-12,20301168,Final,1610612741,1610612753,2003,1610612741,84.0,0.358,0.6920000000000001,0.364,20.0,49.0,1610612753,93.0,0.407,0.667,0.143,18.0,52.0,0
2004-04-12,20301170,Final,1610612757,1610612759,2003,1610612757,66.0,0.308,0.789,0.214,14.0,37.0,1610612759,78.0,0.4579999999999999,0.7859999999999999,0.4,20.0,40.0,0
2004-04-12,20301169,Final,1610612743,1610612758,2003,1610612743,97.0,0.436,0.857,0.231,25.0,49.0,1610612758,89.0,0.4,0.952,0.077,28.0,39.0,1
2004-04-12,20301166,Final,1610612740,1610612752,2003,1610612740,97.0,0.4429999999999999,0.8,0.3,26.0,37.0,1610612752,101.0,0.434,0.733,0.5,26.0,45.0,0
2004-04-12,20301171,Final,1610612760,1610612745,2003,1610612760,107.0,0.487,0.758,0.421,25.0,35.0,1610612745,111.0,0.484,0.787,0.519,18.0,33.0,0
2004-04-12,20301163,Final,1610612755,1610612754,2003,1610612755,93.0,0.525,0.875,0.2,25.0,26.0,1610612754,107.0,0.6,0.75,0.455,28.0,33.0,0
2004-04-11,20301160,Final,1610612746,1610612759,2003,1610612746,79.0,0.356,0.833,0.0,19.0,47.0,1610612759,88.0,0.5,0.633,0.25,19.0,37.0,0
2004-04-11,20301158,Final,1610612756,1610612763,2003,1610612756,89.0,0.435,0.8390000000000001,0.375,11.0,43.0,1610612763,83.0,0.352,0.727,0.263,16.0,44.0,1
2004-04-11,20301159,Final,1610612744,1610612742,2003,1610612744,108.0,0.452,0.8640000000000001,0.385,22.0,44.0,1610612742,107.0,0.449,0.923,0.3329999999999999,25.0,45.0,1
2004-04-11,20301157,Final,1610612758,1610612747,2003,1610612758,102.0,0.42,0.867,0.471,26.0,47.0,1610612747,85.0,0.381,0.619,0.32,21.0,47.0,1
2004-04-11,20301156,Final,1610612761,1610612741,2003,1610612761,108.0,0.441,0.828,0.111,17.0,44.0,1610612741,114.0,0.44,0.684,0.348,22.0,52.0,0
2004-04-11,20301155,Final,1610612751,1610612755,2003,1610612751,89.0,0.434,0.727,0.5379999999999999,26.0,41.0,1610612755,75.0,0.433,0.65,0.364,20.0,36.0,1
2004-04-10,20301148,Final,1610612764,1610612752,2003,1610612764,98.0,0.434,0.643,0.348,20.0,47.0,1610612752,102.0,0.43,0.893,0.231,21.0,44.0,0
2004-04-10,20301150,Final,1610612737,1610612738,2003,1610612737,110.0,0.494,0.952,0.364,23.0,42.0,1610612738,99.0,0.486,0.6,0.391,20.0,34.0,1
