GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2005-04-23,40400111,Final,1610612765,1610612755,2004,1610612765,106.0,0.519,0.667,0.375,24.0,48.0,1610612755,85.0,0.4029999999999999,0.8,0.35,19.0,35.0,1
2005-04-23,40400171,Final,1610612742,1610612745,2004,1610612742,86.0,0.353,0.7859999999999999,0.385,12.0,44.0,1610612745,98.0,0.474,0.9,0.375,15.0,39.0,0
2005-04-23,40400121,Final,1610612738,1610612754,2004,1610612738,102.0,0.514,0.64,0.556,24.0,33.0,1610612754,82.0,0.348,0.833,0.5,15.0,43.0,1
2005-04-23,40400161,Final,1610612760,1610612758,2004,1610612760,87.0,0.365,0.75,0.267,16.0,51.0,1610612758,82.0,0.386,0.6,0.208,17.0,44.0,1
2005-04-20,20401223,Final,1610612754,1610612741,2004,1610612754,85.0,0.4029999999999999,0.8079999999999999,0.143,12.0,48.0,1610612741,83.0,0.442,0.667,0.455,21.0,39.0,1
2005-04-20,20401226,Final,1610612750,1610612759,2004,1610612750,95.0,0.419,0.938,0.286,20.0,58.0,1610612759,73.0,0.356,0.682,0.429,17.0,39.0,1
2005-04-20,20401222,Final,1610612752,1610612764,2004,1610612752,113.0,0.494,1.0,0.389,20.0,46.0,1610612764,105.0,0.483,0.4639999999999999,0.3329999999999999,14.0,37.0,1
2005-04-20,20401227,Final,1610612745,1610612760,2004,1610612745,106.0,0.537,0.7929999999999999,0.688,19.0,37.0,1610612760,78.0,0.431,0.778,0.111,16.0,33.0,1
2005-04-20,20401217,Final,1610612738,1610612751,2004,1610612738,93.0,0.461,0.765,0.435,24.0,41.0,1610612751,102.0,0.38,0.721,0.423,18.0,45.0,0
2005-04-20,20401229,Final,1610612744,1610612762,2004,1610612744,106.0,0.4529999999999999,0.737,0.385,21.0,47.0,1610612762,89.0,0.381,0.59,0.1669999999999999,21.0,53.0,1
2005-04-20,20401220,Final,1610612766,1610612765,2004,1610612766,97.0,0.48,0.75,0.25,24.0,43.0,1610612765,86.0,0.43,0.7390000000000001,0.125,17.0,37.0,1
2005-04-20,20401228,Final,1610612757,1610612747,2004,1610612757,106.0,0.5529999999999999,0.76,0.375,28.0,36.0,1610612747,103.0,0.429,0.7929999999999999,0.258,21.0,39.0,1
2005-04-20,20401230,Final,1610612758,1610612756,2004,1610612758,132.0,0.52,0.857,0.5,33.0,55.0,1610612756,107.0,0.4320000000000001,0.792,0.4,17.0,41.0,1
2005-04-20,20401224,Final,1610612763,1610612742,2004,1610612763,88.0,0.449,0.857,0.143,16.0,27.0,1610612742,108.0,0.521,0.848,0.364,31.0,42.0,0
2005-04-20,20401218,Final,1610612761,1610612739,2004,1610612761,95.0,0.456,0.833,0.3,14.0,37.0,1610612739,104.0,0.4579999999999999,0.59,0.357,26.0,49.0,0
2005-04-20,20401225,Final,1610612740,1610612746,2004,1610612740,75.0,0.337,0.941,0.067,19.0,44.0,1610612746,86.0,0.41,0.682,0.6,15.0,55.0,0
2005-04-20,20401219,Final,1610612755,1610612737,2004,1610612755,110.0,0.513,0.767,0.321,22.0,36.0,1610612737,86.0,0.405,0.826,0.25,20.0,43.0,1
2005-04-20,20401221,Final,1610612753,1610612748,2004,1610612753,93.0,0.4320000000000001,0.696,0.368,10.0,36.0,1610612748,98.0,0.536,0.8640000000000001,0.3329999999999999,21.0,29.0,0
2005-04-19,20401211,Final,1610612737,1610612765,2004,1610612737,68.0,0.3289999999999999,0.625,0.2,16.0,42.0,1610612765,95.0,0.556,0.462,0.5,24.0,49.0,0
2005-04-19,20401209,Final,1610612739,1610612738,2004,1610612739,100.0,0.506,0.696,0.5710000000000001,30.0,48.0,1610612738,86.0,0.434,0.7390000000000001,0.2,22.0,30.0,1
2005-04-19,20401212,Final,1610612748,1610612766,2004,1610612748,99.0,0.44,0.68,0.32,22.0,52.0,1610612766,80.0,0.4,0.731,0.083,16.0,39.0,1
2005-04-19,20401214,Final,1610612741,1610612752,2004,1610612741,92.0,0.402,1.0,0.52,24.0,36.0,1610612752,91.0,0.4629999999999999,0.55,0.267,21.0,49.0,1
2005-04-19,20401215,Final,1610612742,1610612760,2004,1610612742,101.0,0.506,0.708,0.364,32.0,38.0,1610612760,96.0,0.452,0.769,0.476,14.0,41.0,1
2005-04-19,20401216,Final,1610612743,1610612757,2004,1610612743,119.0,0.484,0.889,0.231,29.0,52.0,1610612757,115.0,0.506,0.643,0.2,24.0,40.0,1
2005-04-19,20401213,Final,1610612749,1610612761,2004,1610612749,109.0,0.455,0.893,0.267,22.0,44.0,1610612761,127.0,0.523,0.885,0.522,29.0,42.0,0
2005-04-19,20401210,Final,1610612751,1610612764,2004,1610612751,109.0,0.488,0.81,0.381,25.0,36.0,1610612764,101.0,0.4679999999999999,0.741,0.412,22.0,42.0,1
2005-04-18,20401207,Final,1610612756,1610612743,2004,1610612756,128.0,0.568,0.7859999999999999,0.519,28.0,39.0,1610612743,114.0,0.433,0.867,0.4,21.0,48.0,1
2005-04-18,20401205,Final,1610612745,1610612746,2004,1610612745,115.0,0.526,0.917,0.5,28.0,39.0,1610612746,90.0,0.479,0.76,0.1669999999999999,21.0,28.0,1
2005-04-18,20401208,Final,1610612744,1610612747,2004,1610612744,126.0,0.517,0.731,0.417,35.0,49.0,1610612747,99.0,0.373,0.684,0.3329999999999999,24.0,54.0,1
2005-04-18,20401203,Final,1610612763,1610612759,2004,1610612763,94.0,0.466,0.71,0.286,19.0,40.0,1610612759,92.0,0.417,1.0,0.267,18.0,46.0,1
2005-04-18,20401204,Final,1610612740,1610612750,2004,1610612740,99.0,0.481,0.708,0.3329999999999999,30.0,39.0,1610612750,102.0,0.5,0.63,0.125,27.0,43.0,0
2005-04-18,20401206,Final,1610612762,1610612758,2004,1610612762,92.0,0.466,0.647,0.286,20.0,47.0,1610612758,82.0,0.361,0.7240000000000001,0.077,16.0,42.0,1
2005-04-18,20401201,Final,1610612755,1610612749,2004,1610612755,122.0,0.539,0.882,0.4579999999999999,34.0,36.0,1610612749,106.0,0.4589999999999999,0.846,0.462,20.0,45.0,1
2005-04-18,20401202,Final,1610612753,1610612754,2004,1610612753,92.0,0.479,0.7040000000000001,0.455,16.0,39.0,1610612754,88.0,0.413,0.76,0.304,15.0,41.0,1
2005-04-17,20401196,Final,1610612747,1610612742,2004,1610612747,112.0,0.442,0.815,0.483,30.0,41.0,1610612742,114.0,0.494,0.7559999999999999,0.4379999999999999,25.0,37.0,0
2005-04-17,20401195,Final,1610612750,1610612760,2004,1610612750,94.0,0.451,0.64,0.286,20.0,35.0,1610612760,109.0,0.528,0.6,0.375,25.0,43.0,0
2005-04-17,20401192,Final,1610612764,1610612766,2004,1610612764,106.0,0.466,0.708,0.292,24.0,44.0,1610612766,104.0,0.506,0.947,0.4,28.0,37.0,1
2005-04-17,20401199,Final,1610612752,1610612737,2004,1610612752,135.0,0.511,0.7879999999999999,0.531,27.0,35.0,1610612737,139.0,0.5539999999999999,0.8540000000000001,0.4,29.0,40.0,0
2005-04-17,20401194,Final,1610612765,1610612739,2004,1610612765,90.0,0.4679999999999999,0.522,0.667,25.0,49.0,1610612739,87.0,0.371,0.682,0.4,16.0,45.0,1
2005-04-17,20401193,Final,1610612748,1610612754,2004,1610612748,84.0,0.441,0.652,0.474,17.0,44.0,1610612754,80.0,0.351,0.6559999999999999,0.412,11.0,38.0,1
2005-04-17,20401200,Final,1610612757,1610612762,2004,1610612757,100.0,0.542,0.652,0.368,29.0,31.0,1610612762,82.0,0.386,0.895,0.1,20.0,42.0,1
2005-04-17,20401197,Final,1610612761,1610612738,2004,1610612761,98.0,0.452,0.769,0.1669999999999999,21.0,33.0,1610612738,103.0,0.537,0.6859999999999999,0.5,21.0,41.0,0
2005-04-17,20401198,Final,1610612751,1610612755,2004,1610612751,104.0,0.4579999999999999,0.5710000000000001,0.364,29.0,53.0,1610612755,83.0,0.38,0.818,0.278,20.0,45.0,1
