GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-05-16,22001073,Final,1610612752,1610612738,2020,1610612752,96.0,0.43,0.789,0.481,16.0,41.0,1610612738,92.0,0.407,0.733,0.268,19.0,46.0,1
2021-05-16,22001079,Final,1610612761,1610612754,2020,1610612761,113.0,0.402,0.7929999999999999,0.316,21.0,48.0,1610612754,125.0,0.505,0.778,0.405,34.0,47.0,0
2021-05-16,22001080,Final,1610612764,1610612766,2020,1610612764,115.0,0.484,0.81,0.3229999999999999,22.0,53.0,1610612766,110.0,0.3939999999999999,0.917,0.311,25.0,42.0,1
2021-05-16,22001078,Final,1610612759,1610612756,2020,1610612759,121.0,0.51,0.737,0.292,30.0,46.0,1610612756,123.0,0.51,1.0,0.371,36.0,48.0,0
2021-05-16,22001070,Final,1610612744,1610612763,2020,1610612744,113.0,0.494,0.889,0.385,26.0,46.0,1610612763,101.0,0.435,0.789,0.24,25.0,39.0,1
2021-05-16,22001066,Final,1610612737,1610612745,2020,1610612737,124.0,0.544,0.731,0.3329999999999999,32.0,56.0,1610612745,95.0,0.337,0.75,0.286,25.0,43.0,1
2021-05-16,22001067,Final,1610612751,1610612739,2020,1610612751,123.0,0.5660000000000001,0.765,0.5329999999999999,35.0,37.0,1610612739,109.0,0.447,0.677,0.308,16.0,45.0,1
2021-05-16,22001075,Final,1610612755,1610612753,2020,1610612755,128.0,0.489,0.7390000000000001,0.475,35.0,41.0,1610612753,117.0,0.474,0.8540000000000001,0.357,23.0,47.0,1
2021-05-16,22001069,Final,1610612765,1610612748,2020,1610612765,107.0,0.465,0.727,0.314,26.0,33.0,1610612748,120.0,0.56,0.65,0.382,32.0,39.0,0
2021-05-16,22001068,Final,1610612741,1610612749,2020,1610612741,118.0,0.517,0.737,0.4379999999999999,23.0,45.0,1610612749,112.0,0.422,0.75,0.324,14.0,41.0,1
2021-05-16,22001071,Final,1610612750,1610612742,2020,1610612750,136.0,0.544,0.84,0.425,35.0,38.0,1610612742,121.0,0.484,0.85,0.421,32.0,38.0,1
2021-05-16,22001072,Final,1610612740,1610612747,2020,1610612740,98.0,0.474,0.7140000000000001,0.36,26.0,47.0,1610612747,110.0,0.469,0.6,0.314,30.0,42.0,0
2021-05-16,22001074,Final,1610612760,1610612746,2020,1610612760,117.0,0.532,0.563,0.308,20.0,54.0,1610612746,112.0,0.425,0.8,0.233,17.0,44.0,1
2021-05-16,22001076,Final,1610612757,1610612743,2020,1610612757,132.0,0.529,0.846,0.419,24.0,51.0,1610612743,116.0,0.449,0.933,0.3779999999999999,20.0,36.0,1
2021-05-16,22001077,Final,1610612758,1610612762,2020,1610612758,99.0,0.467,0.6,0.3,24.0,39.0,1610612762,121.0,0.477,0.84,0.462,28.0,50.0,0
2021-05-15,22001060,Final,1610612751,1610612741,2020,1610612751,105.0,0.471,0.6,0.412,26.0,52.0,1610612741,91.0,0.347,0.706,0.268,24.0,52.0,1
2021-05-15,22001061,Final,1610612754,1610612747,2020,1610612754,115.0,0.517,0.737,0.273,28.0,37.0,1610612747,122.0,0.477,0.8059999999999999,0.379,25.0,45.0,0
2021-05-15,22001064,Final,1610612752,1610612766,2020,1610612752,118.0,0.511,0.8,0.432,29.0,50.0,1610612766,109.0,0.382,0.75,0.265,28.0,51.0,1
2021-05-15,22001063,Final,1610612750,1610612738,2020,1610612750,108.0,0.411,0.735,0.135,22.0,51.0,1610612738,124.0,0.484,0.778,0.429,27.0,44.0,0
2021-05-15,22001065,Final,1610612759,1610612756,2020,1610612759,103.0,0.4429999999999999,0.875,0.154,23.0,41.0,1610612756,140.0,0.5529999999999999,0.955,0.455,32.0,47.0,0
2021-05-15,22001062,Final,1610612749,1610612748,2020,1610612749,122.0,0.535,0.708,0.371,29.0,48.0,1610612748,108.0,0.417,0.75,0.449,25.0,38.0,1
2021-05-14,22000204,Final,1610612764,1610612739,2020,1610612764,120.0,0.461,0.838,0.28,23.0,47.0,1610612739,105.0,0.4639999999999999,0.81,0.278,24.0,44.0,1
2021-05-14,22001054,Final,1610612765,1610612743,2020,1610612765,91.0,0.41,0.7390000000000001,0.162,21.0,41.0,1610612743,104.0,0.488,0.7859999999999999,0.281,29.0,49.0,0
2021-05-14,22001055,Final,1610612755,1610612753,2020,1610612755,122.0,0.473,0.947,0.471,35.0,46.0,1610612753,97.0,0.3979999999999999,0.75,0.3329999999999999,21.0,44.0,1
2021-05-14,22001056,Final,1610612760,1610612762,2020,1610612760,93.0,0.429,0.938,0.316,13.0,45.0,1610612762,109.0,0.43,0.762,0.3329999999999999,23.0,53.0,0
2021-05-14,22000263,Final,1610612763,1610612758,2020,1610612763,107.0,0.44,0.629,0.3329999999999999,23.0,49.0,1610612758,106.0,0.385,0.815,0.238,21.0,56.0,1
2021-05-14,22001057,Final,1610612742,1610612761,2020,1610612742,114.0,0.433,0.905,0.405,27.0,42.0,1610612761,110.0,0.494,0.765,0.342,19.0,44.0,1
2021-05-14,22001058,Final,1610612745,1610612746,2020,1610612745,122.0,0.535,0.727,0.3779999999999999,30.0,41.0,1610612746,115.0,0.484,0.933,0.314,29.0,35.0,1
2021-05-14,22001059,Final,1610612744,1610612740,2020,1610612744,125.0,0.483,0.8,0.436,29.0,46.0,1610612740,122.0,0.465,0.679,0.407,21.0,51.0,1
