GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2009-04-15,20801217,Final,1610612738,1610612764,2008,1610612738,115.0,0.529,0.625,0.556,29.0,41.0,1610612764,107.0,0.494,0.8,0.35,15.0,35.0,1
2009-04-15,20801218,Final,1610612741,1610612761,2008,1610612741,98.0,0.424,0.773,0.214,20.0,40.0,1610612761,109.0,0.478,0.81,0.4,27.0,57.0,0
2009-04-15,20801219,Final,1610612739,1610612755,2008,1610612739,110.0,0.517,0.667,0.417,26.0,36.0,1610612755,111.0,0.528,0.7440000000000001,0.3329999999999999,18.0,36.0,0
2009-04-15,20801220,Final,1610612742,1610612745,2008,1610612742,95.0,0.481,0.789,0.462,24.0,41.0,1610612745,84.0,0.402,0.778,0.235,19.0,39.0,1
2009-04-15,20801221,Final,1610612754,1610612749,2008,1610612754,115.0,0.476,0.833,0.5710000000000001,27.0,53.0,1610612749,108.0,0.431,0.867,0.35,30.0,45.0,1
2009-04-15,20801222,Final,1610612763,1610612737,2008,1610612763,98.0,0.507,0.677,0.375,19.0,43.0,1610612737,90.0,0.434,0.75,0.353,13.0,40.0,1
2009-04-15,20801223,Final,1610612748,1610612765,2008,1610612748,102.0,0.4639999999999999,0.632,0.5,20.0,51.0,1610612765,96.0,0.414,0.71,0.154,13.0,44.0,1
2009-04-15,20801224,Final,1610612750,1610612758,2008,1610612750,90.0,0.421,0.679,0.28,20.0,41.0,1610612758,97.0,0.4589999999999999,0.7859999999999999,0.412,18.0,40.0,0
2009-04-15,20801225,Final,1610612752,1610612751,2008,1610612752,102.0,0.447,0.8640000000000001,0.292,17.0,49.0,1610612751,73.0,0.313,0.895,0.308,12.0,49.0,1
2009-04-15,20801226,Final,1610612753,1610612766,2008,1610612753,98.0,0.457,0.636,0.435,23.0,45.0,1610612766,73.0,0.353,0.6759999999999999,0.1669999999999999,15.0,43.0,1
2009-04-15,20801227,Final,1610612759,1610612740,2008,1610612759,105.0,0.494,0.75,0.3,20.0,46.0,1610612740,98.0,0.487,0.667,0.429,19.0,33.0,1
2009-04-15,20801228,Final,1610612746,1610612760,2008,1610612746,85.0,0.4379999999999999,0.7140000000000001,0.263,16.0,32.0,1610612760,126.0,0.539,0.813,0.3329999999999999,36.0,49.0,0
2009-04-15,20801229,Final,1610612756,1610612744,2008,1610612756,117.0,0.426,0.7140000000000001,0.412,22.0,48.0,1610612744,113.0,0.462,0.7859999999999999,0.294,20.0,51.0,1
2009-04-15,20801230,Final,1610612757,1610612743,2008,1610612757,104.0,0.527,0.722,0.591,29.0,45.0,1610612743,76.0,0.337,0.938,0.313,9.0,40.0,1
2009-04-14,20801214,Final,1610612737,1610612748,2008,1610612737,81.0,0.423,0.654,0.3329999999999999,18.0,38.0,1610612748,79.0,0.397,0.5710000000000001,0.273,21.0,45.0,1
2009-04-14,20801215,Final,1610612755,1610612738,2008,1610612755,98.0,0.4629999999999999,0.76,0.25,21.0,38.0,1610612738,100.0,0.519,0.529,0.563,24.0,41.0,0
2009-04-14,20801216,Final,1610612747,1610612762,2008,1610612747,125.0,0.5579999999999999,0.875,0.615,39.0,30.0,1610612762,112.0,0.493,0.745,0.25,27.0,35.0,1
